restID,name,city,phone_no,location,latitude,longitude,cuisines,ratings,number of reviews,restaurant_url,images_url
1317,Lokali,Cairo,+20 100 046 1332,"33b 250rd Maadi,Cairo 11511 Egypt",29.9571689,31.2710352,"International,Mediterranean,Egyptian",5,2 reviews,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRs-k78s8wwzgwU34ugKtXeOYJoga9l2wcsJXa0QkJHkE05cj_xIsYUhDB6slQ&s
1318,Peppermint,Cairo,+20 120 787 7708,"El Teseen Street Dyar Mall,Infront of Gate 1 Tolipe El Narges Hotel,Cairo 11511 Egypt",29.9537564,31.5370003,"International,Sushi",5,3 reviews,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQAgeX6mBs6x6LLica5wDoqP3MCPT2dIxmedCgs5YaJapyCMKB5_Cx1U4er6sI&s
1319,Aperativo,Cairo,+20 2 27350543,"157 26th of July St. Zamalek,Cairo,Egypt,Cairo 11511 Egypt",30.0525136,31.2423095,Italian,4,15 reviews,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQLhaZi0tRd4JVt2O7PG6WBchHMPeqBaS-WvWzamjFkr5vJh06eU_V-ZZZLVQ&s
1320,Marshmallo Cafe & Restaurant,Cairo,+20 101 187 1192,"1st Settlement in Mirage Outlet Mall,Cairo 11511 Egypt",30.079756,31.4552713,"Seafood,Fast Food,International,Diner,Healthy",4.5,3 reviews,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQrIbIh5BdITjaBHi7HfbwQ1fp3GOX04wPd7ikQsOZfwKj0-Vsu0Z9eg8JkLYw&s
1321,The Notch,Cairo,+20 16478,"2 Citystars,Level,Cairo 11511 Egypt",30.0444196,31.2357116,,5,3 reviews,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT42x9Q8QdkGKVCU591_CF5TD0mYIP44As6r9tUsAhgkvII5DLRIGirCJkmsQ&s
1322,Taboula,Cairo,+20 2 27370674,"4 Taha Hussein St,Cairo 11511 Egypt",30.0664175,31.2195067,"Lebanese,Mediterranean",4,8 reviews,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQjDxs5UTm3jcU0VQXMGpfF1lV__KSamQovTLUvz69506SO_yxRF-hbOfrTIQ&s
1323,Kebdet Fahmy Restaurant,Cairo,+20 2 25913888,"5 Bostan El Dekka St. Downtown,Cairo 11511 Egypt",30.0456074,31.2364795,,4.5,6 reviews,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSYlOXHoIab7aJyzgXY_TrpJtCQPvJnxbGaRXrRmiYUi3nqwPdkKatNT8Nk6sI&s
1324,Pink Blanket Mama,Cairo,+20 101 886 9869,"Salah El Deen Abdel Kareem Garden 8 Mall,Cairo 11511 Egypt",30.0457889,31.4836437,,4,5 reviews,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTwuJHv5PgCEouvv-QLjuScRqKvPyrQVnY7HL6aiDCGSyj1medP8VoYNP19vRE&s
1325,Zio Marco,Cairo,+20 111 456 1274,"13 Ahmed Heshmat St,Cairo 11511 Egypt",30.0654633,31.2214989,Italian,5,2 reviews,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSKsbAi8SVqTuW3BpS7qkj78sw1U9jsnJNEthed9_M-eaBUVlMobzcPW-Scrg&s
1326,Sale Sucre,Cairo,,"3 5 Rd. 280 off El Laselky St. Beside Mashreq Bank,Cairo 11511 Egypt",30.0444196,31.2357116,,5,5 reviews,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRH9xfiOvfcSX117izkNOXEWv0wr7WpAlXzzeQEcojz6Wvn4xxJqSxqBeOJmg&s
1327,Viking Restaurant,Cairo,,"70 Omar Ibn El Khattab St. Extension Of El Merghany St. Behind El Tawheed & El Nour Tivoli Plaza Mall,Cairo 11511 Egypt",30.0916771,31.3407172,,3.5,59 reviews,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTA6GSI8Isdg5tjNJza54sCuLoP2SZl7SMmKpfzw3qsg8Mp0fRMlkH2Jl2Z8A&s
1328,Shobak Habibi,Cairo,+20 127 272 2259,"Rd 9,Maadi Al Khabiri Ash Sharqeyah Al Maadi,Cairo 11511 Egypt",29.9624581,31.2567255,"Pizza,Cafe,International,Egyptian,Arabic",4.5,4 reviews,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRHMZMHM8zkbzvOM1uyyaWuJ_oey4ewQ_m9BDLkUeO8aeVhrKXEWLyTXkGyiVQ&s
1329,Itelucci,Cairo,+20 127 771 0111,"N 90th Street,New Cairo City 11511 Egypt",30.0250686,31.4646089,Italian,5,2 reviews,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRocbZGSAtgRGtSU0E8sKjY2TRjG1wTj0VFrMwzdfG-ru19JAb8vwXPGsSzUzU&s
1330,Champillion Koshary,Cairo,,"26 Champillion St.,Cairo 11511 Egypt",30.0495018,31.2371921,,4.5,5 reviews,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRtYXsqBQ-AKGCO4EIcrXgSyM6eGlegvdO2274B9CYH5UX-6ORvUoh3mOMN3Q&s
1331,Mistiqa,Cairo,+20 105 050 2222,"Arkan Plaza,Sheikh Zayed,Cairo Egypt",30.0444196,31.2357116,"Mediterranean,Grill,Middle Eastern,Egyptian",5,2 reviews,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTzd7it2dHDbjQaTILr4WYgl8w4jvFzeoge_1-kEW1WN9ccDhNjbnrfxbbmgA&s
1332,M Club,Cairo,+20 2 27283000,"16 Saray El Gezira Street,Zamalek inside Marriott Mena House Hotel,Cairo 11211 Egypt",30.0609422,31.219709,International,5,2 reviews,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSm6DKh7_rAIn5P202nNqsqWoDS2a0-8jITko4AuXnDkDcwih72Fu9Ot0wQww&s
1333,Made In Health,Cairo,+20 102 729 3969,"6 El Gezira El Wosta Abu Al Feda,Zamalek,Cairo 11561 Egypt",30.0665986,31.2164725,"American,Healthy,Medicinal foods",5,2 reviews,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT4j0kGvWNZblIJQoTJvyz0fRi4GMeh1Brpk5kWjMnLCvKX5xp1v3OkEbUEtQ&s
1334,Alla Grande!,Cairo,+20 2 22673136,"2A Kamal Hassan Ali Street Sheraton Al Matar,Cairo 11511 Egypt",30.1040088,31.3696456,"Italian,Pizza",5,2 reviews,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRVWvWrOMp_s5zCzo3vHC8sBZnLvkjCj19mOJ1cyTsHBJ-hBRIsronGwX_e0A&s
1335,Tayer Ya Fatayer,Cairo,+20 122 755 5545,"8 Sayed El Bakry Zamalek,Cairo 11211 Egypt",30.0599404,31.2234184,"Mediterranean,Egyptian",5,2 reviews,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQCF3JGMPk7-JGbHbq3qWEyL_Kr2UfeLgECBNHDGQhCuFetccr0spLdNycI_LE&s
1336,M By Chef Elkhaldy,Cairo,+20 114 224 2209,"S Teseen,New Cairo City 11511 Egypt",29.9764122,31.5439664,"International,Barbecue,Grill",5,2 reviews,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSxd6wSfF8Wi4boW_SLy3zFM5TG1bne_apFmYloLQtCya0WwJHzN86vWOeeVDQ&s
1337,Deals Restaurant & Pub,Cairo,+20 122 241 9111,"1 A El Sayed El Bakry St. In Front Of Abou El Sid Restaurant,Cairo 11511 Egypt",30.0444196,31.2357116,"Bar,International,Pub,Diner,Beer restaurants",4.5,4 reviews,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRvx4GPv7BnTStZ8odNY-0S3dLpGjKVW1rXBtOiI4gmUU3ytndrSYWN4XxdrT4&s
1338,Jones The Grocer - O1,Cairo,+(20)(0) 1050540740,"1 Mohammed Nagib Axis,New Cairo Inside O1 Mall,New Cairo City 11511 Egypt",30.0321853,31.4749936,"International,Contemporary,Cafe,Deli,Australian",5,2 reviews,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSf0bnt_A8V-5oPQ5EXgsfyNKK43dJ9nN6UeM9KByGKhgR9are9a_76Rg7RVg&s
1339,Carpe Diem Restaurant,Cairo,+20 109 688 9096,"Zizinaia,The Spot Mall AUC Gate 4,New Cairo City 11511 Egypt",30.007413,31.4913182,"Italian,Pizza,International,Mediterranean",5,4 reviews,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSLQca9bFktcVpPu82oCAeNDrghdzPKW536PABavPeHtb0ZTl7_FcqGtV95048&s
1340,Enab Beirut,Cairo,+20 122 844 4424,"Cairo Festival City Mall,Cairo 11511 Egypt",30.0328642,31.4100122,"Lebanese,Mediterranean,Barbecue,Middle Eastern",3.5,79 reviews,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQQOIefc8Ez2qA2cp0d5e0JuBSErmKP09Dp4sVVFA4cNRKTUhkZET-AZ7KaSQ&s
1341,Oriental,Cairo,+20 2 22716065,"17 Abou Dawoud El Zahery St. Off Makram Ebaid St. in front of Child Garden,Cairo 11511 Egypt",30.0619739,31.3449857,,5,4 reviews,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR-uaKo2rFRjmPFBt8zEp6CpkNs0sgZhvmi2ep6w4VFn2bwf9rT3_o9dtJVpXM&s
1342,El Chef Saber Restaurant,Cairo,+20 106 157 4441,"8 Abou El Feda St. Dokki,Cairo 11511 Egypt",30.0399197,31.2113786,,4.5,7 reviews,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT3MQNBM0UiI0DK7wJ0nbJgbS7oBwChOx06xWlySCWoEjJhtNEfXZ_h4vUsgA&s
1343,IL Gusto,Cairo,+20 121 111 6995,"South Park Food Court Madinaty Madinaty,Cairo 11511 Egypt",30.0956019,31.6349305,"Italian,Pizza,Cafe,Grill,Soups",4,9 reviews,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSf2yFtlVYkpvg3Z_ZpSDj6EbhKGAag-btplVmt0wiA45nCNK082JTIZ-Xc8w&s
1344,Drinkies,Cairo,+20 19330,"157 26th of July St. Zamalek,Next To Maison Thomas,Cairo 11511 Egypt",30.0525136,31.2423095,Contemporary,4,5 reviews,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS65wM0BJktHDv4YNDkMKcS2W2xCLvr7VV1hk9WJLd1Ens2y0DLWrXm1gyBxvQ&s
1345,Don Quichotte,Cairo,+20 2 27355496,"9A Ahmed HAshmet,Cairo 11511 Egypt",30.0645903,31.2216894,,4,11 reviews,,
1346,Veloce,Cairo,+20 2 25216650,"49 Al Hadara Street,Maadi,Cairo Egypt",29.9625746,31.2830325,Italian,5,2 reviews,,
1347,El Prince Restaurant,Cairo,+20 102 090 1922,"123 Abbasseya St.,Cairo 11511 Egypt",30.0444196,31.2357116,,4.5,3 reviews,,
1348,Miette French Bakery,Cairo,+20 102 695 1997,"6C El Adel Abu Bakr St,Cairo 11511 Egypt",30.0796208,31.2857227,French,4,5 reviews,,
1349,Cafe Jardin restaurant,Cairo,+20 2 22931156,"65 Abdel Hamid Badawey Street,Cairo 11511 Egypt",30.0444196,31.2357116,American,4,5 reviews,,
1350,Deals Restaurant & Pub,Cairo,+20 100 112 1135,"40 A Baghdad St. In Front Of Beirut Hotel,Cairo 11511 Egypt",30.0444196,31.2357116,Pub,4,12 reviews,,
1351,Tate's Cafe,Cairo,+20 155 901 4144,"4 Galal Al Din Al Deswqi Almaza,Cairo 11511 Egypt",30.0234987,31.2281616,"Italian,French,Mexican,American,Turkish,South American,Central American",5,2 reviews,,
1352,Cafe Riche,Cairo,23929793,"17 Talaat Harb St Downtown,Cairo 11511 Egypt",30.046901,31.2383576,"Cafe,Middle Eastern,Egyptian,International",3.5,303 reviews,,
1353,Tia Maria,Cairo,+20 121 271 8092,"32 Jeddah Street,Cairo 11511 Egypt",30.0640725,31.2188144,International,4.5,12 reviews,,
1354,Epoch Pastries,Cairo,+20 110 001 3008,"River Walk Mall,Mohammed Naguib Axis,Cairo 11511 Egypt",30.0379226,31.4755503,,4.5,5 reviews,,
1355,Halawa Cafe,Cairo,,"19 Ismail Seri,Cairo 11511 Egypt",30.0323406,31.2349475,"Cafe,Mediterranean,Egyptian",5,2 reviews,,
1356,Clams and Claws,Cairo,2.02E+11,"2 Street 26,District 2 ,Zone 5th Settlement,New Cairo City 11511 Egypt",30.0062707,31.4389039,Seafood,3.5,24 reviews,,
1357,Tortina,Cairo,+20 120 196 7634,"105 El Merghany St.,Cairo 11511 Egypt",30.0884564,31.338134,,4,8 reviews,,
1358,Zentro,Cairo,+20 102 611 8826,"7 Street 206,Degla,Al Maadi,Cairo 11511 Egypt",29.9555713,31.2726447,"Chinese,Japanese,Asian,Thai,Korean",4.5,5 reviews,,
1359,Numa,Cairo,+20 102 994 6357,"9 El Thawra street Waterway 5A,Cairo 11511 Egypt",30.0444196,31.2357116,"Italian,Pizza",3.5,20 reviews,,
1360,Sbarro,Cairo,+20 112 412 1000,"Genena Mall - Food Court Al manial,Cairo 11553 Egypt",30.0213609,31.2268647,"Italian,American,Pizza",4,7 reviews,,
1361,Asian House Restaurant,Cairo,+20 122 248 7444,"9 84 Road Maadi,Cairo 11728 Egypt",29.9582626,31.2594928,Chinese,4.5,3 reviews,,
1362,Willy's Kitchen,Cairo,+20 19256,"Silver Star Mall,Cairo 11511 Egypt",30.0444196,31.2357116,"American,Barbecue",4,7 reviews,,
1363,Sea food Market,Cairo,,"Nile city Cruise,Cairo 11511 Egypt",30.0444196,31.2357116,,4,7 reviews,,
1364,Nur Malaysia Cairo,Cairo,+20 102 885 1631,"42 Zakr Hussien Street,District 7,Nasr City,Cairo,Egypt,Cairo 11511 Egypt",30.0445032,31.3346227,"Asian,Malaysian",4.5,3 reviews,,
1365,La Poire Cafe,Cairo,+20 2 35723497,"Abd El-Khalik Tharwat Ataba,Abdin Department,Cairo 11511 Egypt",30.0504804,31.2423723,,4.5,3 reviews,,
1366,El Horreya Cafe,Cairo,+20 2 23920397,"Rd. 153 El Horreya Sq.,Cairo 11511 Egypt",30.0452209,31.240343,,4,5 reviews,,
1367,Luciano sea food,Cairo,+20 127 000 5414,"5th Settlement ,New Cairo,auc,Cairo 11511 Egypt",30.0149613,31.4991048,,4.5,4 reviews,,
1368,Outdoors,Cairo,+20 122 321 3906,"Saray El-Gezira St In Front of Cairo Marriott Hotel,Zamalek,Cairo 11511 Egypt",30.057062,31.224513,"Bar,Pub,Middle Eastern",3.5,17 reviews,,
1369,Mario's Lounge,Cairo,+20 114 212 0035,"311 S El-Teseen St 5th Floor,Cairo 11511 Egypt",30.0217005,31.4320155,,4.5,3 reviews,,
1370,Dina Cantina,Cairo,+20 100 008 3804,"10 El Tahrir St. beside Bistro restaurant Cairo Festival City Mall New Cairo,Level three,Cairo 11511 Egypt",30.0318993,31.4085433,,5,4 reviews,,
1371,Starbucks,Cairo,+20 2-24803757,"Maadi City Centre Entrance,Cairo 11511 Egypt",29.9825655,31.3162359,,4.5,2 reviews,,
1372,Pizza Station,Cairo,+20 111 111 5603,"Cairo Festival City Food Court,New Cairo City 11511 Egypt",30.0328642,31.4100122,"Pizza,American",4,5 reviews,,
1373,Black Rock Restaurant,Cairo,+20 111 981 5555,"1 Al Kamel Mohamed st. Beside Aquarium Grotto Garden - El Zamalek,Cairo 11511 Egypt",30.0576912,31.2191003,Steakhouse,4,9 reviews,,
1374,Dishes,Cairo,+20 2 25197414,"10 Gezira street,Zamalek,Cairo 00202 Egypt",30.0563307,31.2217964,International,4.5,6 reviews,,
1375,Ama sushi,Cairo,+20 127 383 9292,"40 Baghdad St - Elkorpa,Cairo 11351 Egypt",30.0924368,31.3266825,Arabic,3.5,8 reviews,,
1376,Papa John's,Cairo,+20 114 441 1188,"19 Omar Ibn El Khattab St. Ismaileya Square,Heliopolis,Cairo 11511 Egypt",30.0970325,31.3343042,,4.5,3 reviews,,
1377,Sky Fall Kitchen and Cafe,Cairo,+20 2 25210073,"14 Street 218,Degla,Maadi,Cairo Egypt",29.9628126,31.2768322,"Italian,International,Mediterranean,European,British",4.5,3 reviews,,
1378,Buck's Cairo American Grill,Cairo,+20 155 533 9861,"Ahmed Tayseer St,Ard Al Golf Rafale Food Court In Front Of The Girls College,Cairo 11511 Egypt",30.0444196,31.2357116,"Mexican,American",5,2 reviews,,
1379,Aspero Restobar,Cairo,+20 1020966441,"Ahl Misr B10 Mamsha,Nile Corniche,Cairo 11611 Egypt",30.0639256,31.2266615,"American,Bar,Cafe,Pub,Wine Bar",5,1 review,,
1380,Rouh Beirut Restaurant,Cairo,+20 111 101 1964,"161 Altahrir Street/altahrir Square Al-tahrir Square,Cairo Egypt",30.0443994,31.2357188,"Lebanese,Mediterranean",5,1 review,,
1381,Keto Rockets,Cairo,+20 121 205 9999,"33 Ibrahim Nawar Al Manteqah as Sadesah,Cairo 4450460 Egypt",30.0648086,31.3501825,"Pizza,Fast Food,Arabic",5,1 review,,
1382,Abou Al Zouz Restaurant,Cairo,+20 101 200 5888,"33 Abou El Feda B Zamalek Mall,Cairo 11511 Egypt",30.0709346,31.2193624,Arabic,5,1 review,,
1383,Indian Masala House,Cairo,+20 103 303 6459,"Ahmed Tayseer,Nasr City,Ca,Cairo 11511 Egypt",30.0787974,31.3250752,"Indian,Asian",5,1 review,,
1384,BAB El HADID,Cairo,+20 122 699 0005,"Street 250,in front of Grand Mall,Gate 4,Maadi in front of Maadi Grand Mall,Cairo 11511 Egypt",29.9656959,31.2701317,"International,Mediterranean,Egyptian",3.5,10 reviews,,
1385,Anas Restaurant,Cairo,,"6 El Emdad & El Tamween Bldgs.,Cairo 11511 Egypt",30.0716054,31.3453359,,4.5,3 reviews,,
1386,Glow Restobar,Cairo,+20 128 939 8880,"4 Abou Al Srour Al Bakri 4,Cairo 11511 Egypt",30.0876884,31.3078365,"Italian,International",5,1 review,,
1387,Little Tokyo Cairo,Cairo,+20 155 827 6554,"231 19 Street Degla Maadi,Cairo 11511 Egypt",29.959617,31.277091,"Japanese,Sushi,Asian,Hawaiian",5,1 review,,
1388,Pascca Restaurant,Cairo,+20 120 125 1110,"40 Abdel Aziz Fahmy Street,Heliopolis In Front Of Caesars Hotel,Cairo Egypt",30.1094691,31.3362255,"Italian,French,American",5,1 review,,
1389,Champagne Bar,Cairo,+20 2 24619494,"Fairmont Nile City Nile City Towers - 2005 B,Corniche El Nil,Ramlet Beaulac,Cairo 2466 Egypt",30.0722263,31.2281158,"Contemporary,Bar,Wine Bar",4.5,3 reviews,,
1390,The Lounge,Cairo,+20 2 24803007,"34 Ankara St.,Cairo 11511 Egypt",30.1087708,31.3757377,Middle Eastern,4,5 reviews,,
1391,Bogali,Cairo,+20 112 129 8683,"Omar Al Khayam Zamalek,Cairo 11511 Egypt",30.0619221,31.2129351,Mediterranean,4,5 reviews,,
1392,Tabali,Cairo,+20 19061,"106_ 106 Town Center,Banks Area,90 El Shamaly St,Cairo Egypt",30.1071179,31.6465819,"International,Mediterranean,Egyptian",5,1 review,,
1393,Odin The Pool House,Cairo,+20 100 029 5555,"Al Abageyah,El Mokattam The Clubhouse Uptown,Cairo 11511 Egypt",30.0226417,31.2996371,"Lebanese,Bar,International,Mediterranean,Pub",5,1 review,,
1394,Hookah Tagamo3,Cairo,+20 120 871 1185,"S Teseen South 90st,New Cairo City 11511 Egypt",30.0252592,31.4763853,"Italian,American,Cafe,International,Mediterranean,Middle Eastern,Egyptian",5,1 review,,
1395,Al Beiruti Garden 8,Cairo,+20 110 242 9666,"Salah El Din Abdel Karim,New Cairo City 11511 Egypt",30.0459296,31.4839565,"Lebanese,Mediterranean",5,1 review,,
1396,Yalla Lounge,Cairo,+20 1559099555,"3 Skies Plaza,New Cairo City 11511 Egypt",30.007413,31.4913182,"Italian,American",5,1 review,,
1397,Grasp Restaurant,Cairo,+20 100 222 2633,"Shop # 10,Halla Mall Halla Mall,Shop Number 10,Cairo 11511 Egypt",29.9537564,31.5370003,"Italian,Pizza,Fast Food",5,2 reviews,,
1398,Coffeeshop Company,Cairo,,"33 Abou El Feda,Cairo 11511 Egypt",30.0709346,31.2193624,"Mexican,American,Italian,Arabic",3.5,26 reviews,,
1399,Red Bricks,Cairo,+20 150 105 5194,"North Tora Bridge Street Next To Al Safwa Compound,Cairo 11511 Egypt",29.9594022,31.2841493,"Italian,American,Mediterranean,Egyptian,Arabic",5,1 review,,
1400,City Mart,Cairo,+20 122 399 9360,"Hasan El Adawy Street Hussein Square,Cairo 11511 Egypt",30.0473843,31.2637162,"American,Cafe,Fast Food,European,Middle Eastern",5,1 review,,
1401,Shawermer,Cairo,,"128 El Merghany St. beside McDonald's restaurant,Cairo 11511 Egypt",30.0887038,31.3375283,Middle Eastern,4,10 reviews,,
1402,Starbucks,Cairo,+20 2-24803756,"Tivoli Dome-Around Heliopolis,Cairo 11511 Egypt",30.112315,31.3438507,,5,1 review,,
1403,Zayotna Resturant and Cafe,Cairo,,"Nakhla El Motaei St.,Triumph,Cairo 11511 Egypt",30.0444196,31.2357116,,4,3 reviews,,
1404,L'Aubergine,Cairo,+20 2 27380080,"5 Sharia Sayyed al-Bakry Zamalek,Cairo 11511 Egypt",30.0603222,31.2228569,"Bar,International,Pub",3,52 reviews,,
1405,Wow Burger,Cairo,+20 128 317 7131,"23 Eastern Market - Shop No C Beside Sale Sucre,New Cairo City 11511 Egypt",30.007413,31.4913182,"American,Fast Food",5,1 review,,
1406,Garcia,Cairo,+20 114 114 7749,"5 Baghdad St.,Elkorba,Cairo - Egypt,Cairo 11511 Egypt",30.0892069,31.3222471,"Cafe,International,Egyptian,Sushi",5,1 review,,
1407,Pinkberry,Cairo,+20 2-24803766,"Cairo Festival City,Cairo 11511 Egypt",30.0328642,31.4100122,,5,1 review,,
1408,Desoky & Soda,Cairo,+20 19128,"Open Air Mall,Rabie Road,Madinaty 19511 Egypt",30.0956019,31.6349305,"Mediterranean,Asian,Egyptian,Arabic",5,1 review,,
1409,Schatz Cafe,Cairo,,"55 El Shaheed Abdel Moneim Hafez St. Behind Oscar Supermarket,Cairo 11511 Egypt",29.9537564,31.5370003,,5,3 reviews,,
1410,Lobby Bar,Cairo,+20 2 27394631,"16 Saray El Gezirah St. inside Cairo Marriott Hotel & Omar Khayyam Casino,Cairo 11211 Egypt",30.0444196,31.2357116,,3.5,3 reviews,,
1411,Clef Musical Cafe,Cairo,,"Suez Canal Street,Cairo 11511 Egypt",30.0978508,31.3367921,,4.5,2 reviews,,
1412,Tanoureen,Cairo,,"28 Rd. 7,Beside Cuba Cabana Restaurant,Cairo 11511 Egypt",29.956091,31.2601157,,4.5,2 reviews,,
1413,Mr.Azouz Resturant,Cairo,+20 120 444 4950,"6 Ramses Square,Cairo 11511 Egypt",30.0610093,31.2455326,Barbecue,5,1 review,,
1414,Domi's Takeaway,Cairo,+20 111 404 2220,"Al Khashab Street Shoubra,Cairo 11511 Egypt",30.0797446,31.2396278,"Cafe,Fast Food,Mediterranean,Egyptian",5,1 review,,
1415,Philo's Cucina,Cairo,+20 100 330 0187,"22 Marwa Building Beside Western Union Bank,Cairo 11511 Egypt",30.0444196,31.2357116,American,4,3 reviews,,
1416,Republic of Shrimp,Cairo,+20 106 008 3234,"Center Al Hegaz,1st District,Obour City 11828 Egypt",30.2283408,31.4798948,,5,1 review,,
1417,Marrakech,Cairo,+20 120 601 1155,"Block 86,90th Street,5th Settlement,Cairo 11511 Egypt",31.6294723,-7.9810845,"Moroccan,Mediterranean",3.5,5 reviews,,
1418,Nile Bukhara,Cairo,+20 2 23805999,"43 Masr Helwan Al Zeraei,Cairo 11511 Egypt",29.9569682,31.2525336,"Indian,Asian",3.5,12 reviews,,
1419,SUSHI SHACK express,Cairo,+20 128 002 0080,"79 Saker Qurish - Sheraton Buildings Heliopolis,Cairo 11511 Egypt",30.106891,31.3741304,"Japanese,Sushi",5,2 reviews,,
1420,Burger King - El Rehab,Cairo,+20 2 24886943,"Youssef El Sebai Next to the Eastern Market,Al Rehab Egypt",30.0660258,31.4856066,,5,1 review,,
1421,FISHRIMPS,Cairo,+20 109 599 6165,"No.48 3rd District,5th Settlement,Platinum Mall,New Cairo City 11865 Egypt",30.0033277,31.4358517,"Seafood,Fast Food,Mexican,Grill",5,1 review,,
1422,Seasons Country Club,Cairo,+20 100 342 4226,"Kilo 18,Alex Desert Road,Cairo 12556 Egypt",30.0444196,31.2357116,"International,Mediterranean,Egyptian,Middle Eastern",5,1 review,,
1423,Bruno International Cuisine,Cairo,+20 100 093 4307,"12 Othman Ibn Affan,Cairo 11511 Egypt",30.1032321,31.2574392,"Pizza,Barbecue",4,2 reviews,,
1424,Starbucks,Cairo,+20 122-080-0307,"Nile City Towers,Corniche El Nil,In Front Of Renaissance Cinema,Cairo 11511 Egypt",30.0444196,31.2357116,,5,2 reviews,,
1425,Auntie Loulou,Cairo,+20 2 27352514,"Ahmed Heshmat,Mohammed Mazhar,Zamalek Zamalek,Cairo 11511 Egypt",30.0661086,31.2212284,"Cafe,International",3.5,17 reviews,,
1426,Oscar,Cairo,+20 106 214 6666,"8 Abd El Manam Ryad Mohandsen,Cairo 11511 Egypt",30.048004,31.1996708,"Pizza,Cafe,Mediterranean,Barbecue,Egyptian,Arabic",5,1 review,,
1427,Bassaria,Cairo,+20 120 106 6550,"83 Horreya Street Heliopolis,Cairo 11511 Egypt",30.0883994,31.348024,"Fast Food,Street Food,Seafood",4,6 reviews,,
1428,Hanks,Cairo,+20 2 25990599,"El-Senaa Street,Cairo 11511 Egypt",30.0612597,31.3355882,"Mediterranean,Egyptian",5,1 review,,
1429,Peking,Cairo,+20 2 23146252,"Road 90,5th Settlement New Cairo,Cairo 11511 Egypt",30.0174618,31.412027,"Chinese,Asian",5,1 review,,
1430,Einstein Cafe,Cairo,,"6 A Ismail Mohamed St.,Cairo 11511 Egypt",30.0650175,31.2173536,,3.5,5 reviews,,
1431,Hamam Abdo Restaurant,Cairo,+20 120 349 9991,"Banks Center Street,Cairo 11511 Egypt",30.0183903,31.4253749,,3.5,3 reviews,,
1432,The Waves Snack Bar,Cairo,+20 2 27394631,"16 Saray El Gezira Street Cairo Marriott Hotel & Omar Khayyam Casino,Cairo 11211 Egypt",30.0444196,31.2357116,International,5,1 review,,
1433,Hagoga,Cairo,+20 109 005 5200,"Suez Road,Thunderbolt Street Rocket Garden,Cairo 11511 Egypt",30.1122278,31.6224255,"Mediterranean,Barbecue,Egyptian",4,1 review,,
1434,Sale Sucre,Cairo,,"6 El Sayed El Merghany St. Beside Cook Door Restaurant,Cairo 11511 Egypt",30.0898638,31.3162612,Pub,4,2 reviews,,
1435,Murphy's,Cairo,+20 101 717 1444,"30 Street 253 Maadi,Cairo 11511 Egypt",29.9615412,31.2731425,Pub,4.5,2 reviews,,
1436,3am hosny,Cairo,,"Teruonf,Cairo 11511 Egypt",30.0731011,31.2609565,,4,4 reviews,,
1437,Smiley's Grill,Cairo,,"120 Banks Center Street 5th Settlement,New Cairo,Cairo 11511 Egypt",30.0187551,31.4235981,"American,Fast Food,Healthy",5,1 review,,
1438,Pasta La Vista,Cairo,,"5 Mubarak St. Beside Air Defense House,Cairo 11511 Egypt",30.074725,31.3374718,,4,1 review,,
1439,Baheya Restaurant & Cafe,Cairo,+20 102 888 5566,"Street 279,Ezbet Fahmy,Cairo 11511 Egypt",29.9724556,31.2775089,,5,1 review,,
1440,Sale Sucre,Cairo,,"No. 276 Commercial Market,Beside Grand Market,shop,Cairo 11511 Egypt",30.0611413,31.2235143,Pub,5,1 review,,
